,date,user_id,text,like,tag,pp_text,like_point
2854,2015-01-11T02:47:49.000Z,blacc_hot_sauce,Yea it's delicious....i seen on the package it said try it with some rice...like make a small bowl of rice and wrap the seaweed around it and get ya munch on...that sounds good too....i see u said u put them in soup...what soup do u use? I have ever tried it like that...and it sounds really yummy,291주답글 달기,,Yea it s deliciousi seen on the package it said try it with some rice like make a small bowl of rice and wrap the seaweed around it and get ya munch on that sounds good tooi see u said u put them in soup what soup do u useI have ever tried it like that and it sounds really yummy,0
2855,2015-01-11T02:47:49.000Z,blacc_hot_sauce,Oops i meant never tried it like that in soup before,291주답글 달기,,Oops i meant never tried it like that in soup before,0
2856,2015-01-11T02:47:49.000Z,memiorsofasiamartin,I get it from sushi resturants or albertsons sales it too it is so bomb and it has steam clams in it yummy @blacc_hot_sauce,291주답글 달기,,I get it from sushi resturants or albertsons sales it too it is so bomb and it has steam clams in it yummyblacc hot sauce,0
2857,2015-01-11T02:47:49.000Z,blacc_hot_sauce,Ohhhhh that does sound yummy....thanks for tellin me...definitely gonna look for it next grocery shopping trip 😉,291주답글 달기,,Ohhhhh that does sound yummythanks for tellin me definitely gonna look for it next grocery shopping trip,0
2858,2015-01-11T02:47:49.000Z,memiorsofasiamartin,Yupp yup hope you like it 😉@blacc_hot_sauce,291주답글 달기,,Yupp yup hope you like it blacc hot sauce,0
2859,2015-01-11T02:47:49.000Z,blacc_hot_sauce,Yummy yummy 😉👍👅🍜,291주답글 달기,,Yummy yummy,0
2860,2019-08-21T13:39:42.000Z,seasnax,YOU are the person you have been waiting for. 😉— Jin Tag a friend that needs to hear this! #nationalentrepreneursday,75,#nationalentrepreneursday,YOU are the person you have been waiting for Jin Tag a friend that needs to hear this nationalentrepreneursday,75
2861,2019-08-21T13:39:42.000Z,seasnax,#chomperz #ricesnacks #vegan #plantbased #seaweedchips #plantpowered #poweredbyplants #nori #gim #koreansnacks #foodie #summersnacks #seaweed #seaweedsnacks #tasty #nomnomnom #chips #cleaneating #realingredients #soyfree #bewell #eatwell #snackwell #wellnesswednesday #nongmo #stickyrice #backtoschool #entrepreneur,51주좋아요 1개답글 달기,#chomperz #ricesnacks #vegan #plantbased #seaweedchips #plantpowered #poweredbyplants #nori #gim #koreansnacks #foodie #summersnacks #seaweed #seaweedsnacks #tasty #nomnomnom #chips #cleaneating #realingredients #soyfree #bewell #eatwell #snackwell #wellnesswednesday #nongmo #stickyrice #backtoschool #entrepreneur,chomperzricesnacksveganplantbasedseaweedchipsplantpoweredpoweredbyplantsnorigimkoreansnacksfoodiesummersnacksseaweedseaweedsnackstastynomnomnomchipscleaneatingrealingredientssoyfreebewelleatwellsnackwellwellnesswednesdaynongmostickyricebacktoschoolentrepreneur, 1
2862,2019-08-21T13:39:42.000Z,seasnax,#motivation,51주답글 달기,#motivation,motivation,0
2863,2019-08-21T13:39:42.000Z,glow_detox,@katieuhran YEAHHH. 😍😍 #preach,51주좋아요 1개답글 달기,#preach,katieuhran YEAHHHpreach, 1
2864,2019-08-21T13:39:42.000Z,danishealthyeats,🙌🙌🙌,51주답글 달기,,,0
2865,2019-08-21T13:39:42.000Z,she.jams,"Jin, I LOVE this so much. Yesssss!!! You are your own hero. 🦸🏻‍♀️✨",50주답글 달기,,JinI LOVE this so muchYesssssYou are your own hero,0
2866,2016-02-11T21:08:19.000Z,modestveganchik,#seavegetables Taste much better than I imagined they would!!!#seasnax #vegan #glutenfree #nongmoproject #vegansnack #seaweedchips #wholefoods #plantbased,22,#seavegetables #vegan #glutenfree #nongmoproject #vegansnack #seaweedchips #wholefoods #plantbased,seavegetables Taste much better than I imagined they wouldseasnaxveganglutenfreenongmoprojectvegansnackseaweedchipswholefoodsplantbased,22
2867,2016-02-11T21:08:19.000Z,seasnax,😊yay!,234주답글 달기,,yay,0
2868,2016-02-11T21:08:19.000Z,modestveganchik,@seasnax Tastes great with avocado slices!!! 👍,234주답글 달기,,seasnax Tastes great with avocado slices,0
2869,2019-09-23T05:13:23.000Z,alma.o.go,The Golden Duck Co. Singapore Salted Egg Crab Seaweed Tempura 😋😋😋#thegoldenduck #goldenducksingapore #thegoldenducksaltedegg #goldenducksaltedegg #saltedeggseaweedtempura #saltedegg #seaweedtempura #seaweedchips #seaweedsnacks #pinoyfoodie #foodgasmic #snacktime😋 #canoneosm100 #efm32mm14stm,12,#goldenducksingapore #thegoldenducksaltedegg #goldenducksaltedegg #saltedeggseaweedtempura #saltedegg #seaweedtempura #seaweedchips #seaweedsnacks #pinoyfoodie #foodgasmic #snacktime #canoneosm100 #efm32mm14stm,The Golden Duck CoSingapore Salted Egg Crab Seaweed Tempura thegoldenduckgoldenducksingaporethegoldenducksaltedegggoldenducksaltedeggsaltedeggseaweedtempurasaltedeggseaweedtempuraseaweedchipsseaweedsnackspinoyfoodiefoodgasmicsnacktime canoneosm100efm32mm14stm,12
2870,2019-09-23T05:13:23.000Z,thegoldenduck.sg,Quack! That’s a great shot 😍,45주좋아요 1개답글 달기,,QuackThat s a great shot, 1
2871,2019-10-23T12:56:32.000Z,mike_layao,@mercy08 your nephews are tearing up these seaweed chips you got them! #seaweedchips #growingboy #prouddad,18,#seaweedchips #growingboy #prouddad,mercy08 your nephews are tearing up these seaweed chips you got them seaweedchipsgrowingboyprouddad,18
2872,2016-11-09T15:38:20.000Z,ume_lars,@ume_lars #kerupuk #kerupukenak #kerupukrumputlaut #seaweed #seaweedchips 👍👍👍,3,#kerupuk #kerupukenak #kerupukrumputlaut #seaweed #seaweedchips,ume larskerupukkerupukenakkerupukrumputlautseaweedseaweedchips,3
2873,2018-02-26T08:41:44.000Z,maltixpoo_3,"Look at this silly baby Fiukie, look longingly at the bowl of seaweed chips and hoping that I can give it to her... Nono, it not good for your body and furrr.. 😅😅#cuties_daybydayjournal #maltixpoo_3 #furbabies #강아지 #dogstagram #petstagram #puppiesofinstagram #maltipoosofinstagram #maltipoosingapore #sgpuppy #petsclubsg #baobeis #puppyofinsta #dogofinsta #maltipoo #toypoodle #maltipooclubsg #toypoodleclubsg #maltipoosofsingapore #sgdoglovers #singapawrean #毛孩 #looklongingly #seaweedchips #fiukie",36,#maltixpoo3 #furbabies #dogstagram #petstagram #puppiesofinstagram #maltipoosofinstagram #maltipoosingapore #sgpuppy #petsclubsg #baobeis #puppyofinsta #dogofinsta #maltipoo #toypoodle #maltipooclubsg #toypoodleclubsg #maltipoosofsingapore #sgdoglovers #singapawrean #looklongingly #seaweedchips #fiukie,Look at this silly baby Fiukielook longingly at the bowl of seaweed chips and hoping that I can give it to herNonoit not good for your body and furrrcuties daybydayjournalmaltixpoo 3furbabies dogstagrampetstagrampuppiesofinstagrammaltipoosofinstagrammaltipoosingaporesgpuppypetsclubsgbaobeispuppyofinstadogofinstamaltipootoypoodlemaltipooclubsgtoypoodleclubsgmaltipoosofsingaporesgdogloverssingapawreanlooklonginglyseaweedchipsfiukie,36
2874,2018-02-26T08:41:44.000Z,jssicayen,Just one pleaseeee,128주좋아요 1개답글 달기,,Just one pleaseeee, 1
